col_0,Partner,col_2,HS Code,Product,Year,UOM,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
21,Jamaica,1,0805100060,"ORANGES,FRSH,NES",2025-2025,KG,8,"1,755.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"3,730.0",,,,,,,10,"5,485.0",,US,JM,0805100060,,Standard_Query_59220.csv
21,Jamaica,2,0805210090,OTR MANDARINS,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,"9,143.0",47,"64,381.0",,,,,,,54,"73,524.0",,US,JM,0805210090,,Standard_Query_59220.csv
21,Jamaica,3,0805290000,OTR WILKINGS,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,"74,667.0",,,,,,,45,"74,667.0",,US,JM,0805290000,,Standard_Query_59220.csv
21,Jamaica,3,0805290000,OTR WILKINGS,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,"18,286.0",,,,,,,13,"18,286.0",,US,JM,0805290000,,Standard_Query_59220.csv
21,Jamaica,3,0805290000,OTR WILKINGS,2025-2025,KG,0,0.0,6,"7,796.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6,"7,796.0",,US,JM,0805290000,,Standard_Query_59220.csv
22,"Korea, South",1,0805100040,"ORANGES,FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,"17,600.0",,,,,,,27,"17,600.0",,US,KS,0805100040,,Standard_Query_59220.csv
22,"Korea, South",2,0805210090,OTR MANDARINS,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,822.0,0,0.0,23,"17,600.0",333,"227,940.0",,,,,,,360,"246,362.0",,US,KS,0805210090,,Standard_Query_59220.csv
22,"Korea, South",2,0805210090,OTR MANDARINS,2024-2024,KG,274,"182,619.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,420,"246,560.0",,,,,,,694,"429,179.0",,US,KS,0805210090,,Standard_Query_59220.csv
22,"Korea, South",2,0805210090,OTR MANDARINS,2025-2025,KG,218,"140,376.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,210,"138,670.0",,,,,,,427,"279,046.0",,US,KS,0805210090,,Standard_Query_59220.csv
23,Lebanon,1,0805503000,"LIM,TAH/PR,FR/DR",2023-2023,KG,3,276.0,0,0.0,10,"21,485.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,13,"21,761.0",,US,LE,0805503000,,Standard_Query_59220.csv
24,Lithuania,1,0805100040,"ORANGES,FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,10,"6,257.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10,"6,257.0",,US,LH,0805100040,,Standard_Query_59220.csv
24,Lithuania,2,0805502050,"LEM, FR/DR",2023-2023,KG,0,0.0,0,0.0,0,0.0,11,"11,946.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,11,"11,946.0",,US,LH,0805502050,,Standard_Query_59220.csv
24,Lithuania,3,0805504000,"LIMS,ARNTF,FR/DR",2023-2023,KG,0,0.0,0,0.0,0,0.0,11,"10,867.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,11,"10,867.0",,US,LH,0805504000,,Standard_Query_59220.csv
25,Morocco,1,0805100040,"ORANGES,FRESH",2023-2023,KG,"1,500","1,111,974.0","1,389","1,031,753.0",54,"41,920.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"2,943","2,185,647.0",,US,MO,0805100040,,Standard_Query_59220.csv
25,Morocco,2,0805100060,"ORANGES,FRSH,NES",2024-2024,KG,"2,277","1,862,542.0","5,725","4,630,484.0","7,445","6,270,595.0","2,710","2,300,811.0",141,"171,921.0","1,074","966,740.0","1,525","1,360,153.0",162,"85,605.0",571,"433,001.0",,,,,,,"21,630","18,081,852.0",,US,MO,0805100060,,Standard_Query_59220.csv
25,Morocco,2,0805100060,"ORANGES,FRSH,NES",2025-2025,KG,"1,075","976,574.0","4,363","3,798,675.0","4,264","3,738,492.0","3,485","3,057,409.0",887,"970,567.0",414,"626,494.0",0,0.0,0,0.0,140,"191,080.0",,,,,,,"14,628","13,359,291.0",,US,MO,0805100060,,Standard_Query_59220.csv
25,Morocco,3,0805210090,OTR MANDARINS,2023-2023,KG,"4,120","2,675,016.0",695,"503,582.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233,"149,992.0",,,,,,,"5,048","3,328,590.0",,US,MO,0805210090,,Standard_Query_59220.csv
25,Morocco,3,0805210090,OTR MANDARINS,2024-2024,KG,"14,801","9,382,248.0",842,"501,362.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"3,734","2,345,494.0",,,,,,,"19,378","12,229,104.0",,US,MO,0805210090,,Standard_Query_59220.csv
25,Morocco,3,0805210090,OTR MANDARINS,2025-2025,KG,"5,900","4,074,090.0","1,691","1,213,118.0",0,0.0,66,"48,960.0",0,0.0,0,0.0,0,0.0,30,"22,984.0",546,"483,342.0",,,,,,,"8,233","5,842,494.0",,US,MO,0805210090,,Standard_Query_59220.csv
25,Morocco,4,0805220000,CLEMENTINES,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,170","776,100.0","8,195","4,784,012.0",,,,,,,"9,366","5,560,112.0",,US,MO,0805220000,,Standard_Query_59220.csv
25,Morocco,4,0805220000,CLEMENTINES,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"15,650","9,681,128.0","9,131","5,957,181.0",,,,,,,"24,781","15,638,309.0",,US,MO,0805220000,,Standard_Query_59220.csv
25,Morocco,4,0805220000,CLEMENTINES,2025-2025,KG,27,"24,960.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,493,"384,020.0","4,258","3,149,064.0",,,,,,,"4,778","3,558,044.0",,US,MO,0805220000,,Standard_Query_59220.csv
25,Morocco,5,0805290000,OTR WILKINGS,2023-2023,KG,0,0.0,98,"70,588.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,98,"70,588.0",,US,MO,0805290000,,Standard_Query_59220.csv
25,Morocco,5,0805290000,OTR WILKINGS,2025-2025,KG,134,"95,620.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,134,"95,620.0",,US,MO,0805290000,,Standard_Query_59220.csv
25,Morocco,6,0805408000,"GPFT-F,11/1-7/31",2023-2023,KG,16,"11,700.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,16,"11,700.0",,US,MO,0805408000,,Standard_Query_59220.csv
25,Morocco,6,0805408000,"GPFT-F,11/1-7/31",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,"64,167.0",,,,,,,82,"64,167.0",,US,MO,0805408000,,Standard_Query_59220.csv
25,Morocco,7,0805408010,"GPFT-F,11/1-7/31",2025-2025,KG,36,"20,328.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,36,"20,328.0",,US,MO,0805408010,,Standard_Query_59220.csv
25,Morocco,8,0805502050,"LEM, FR/DR",2023-2023,KG,0,0.0,423,"451,336.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,423,"451,336.0",,US,MO,0805502050,,Standard_Query_59220.csv
25,Morocco,9,0805900100,"CITRUS,NES,FR/DR",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,"10,143.0",0,0.0,0,0.0,0,0.0,,,,,,,35,"10,143.0",,US,MO,0805900100,,Standard_Query_59220.csv
25,Morocco,9,0805900100,"CITRUS,NES,FR/DR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,"37,124.0",34,"10,957.0",0,0.0,0,0.0,,,,,,,109,"48,081.0",,US,MO,0805900100,,Standard_Query_59220.csv
25,Morocco,9,0805900100,"CITRUS,NES,FR/DR",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,33,"6,451.0",169,"48,873.0",0,0.0,0,0.0,0,0.0,,,,,,,202,"55,324.0",,US,MO,0805900100,,Standard_Query_59220.csv
26,Mauritius,1,0805504000,"LIMS,ARNTF,FR/DR",2024-2024,KG,0,0.0,11,"9,340.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,11,"9,340.0",,US,MP,0805504000,,Standard_Query_59220.csv
27,Mexico,1,0805100020,"TEMPLES, FRESH",2024-2024,KG,641,"609,138.0",558,"475,596.0",0,0.0,0,0.0,0,0.0,170,"153,568.0","1,203","1,333,303.0",352,"319,776.0",53,"41,796.0",,,,,,,"2,978","2,933,177.0",,US,MX,0805100020,,Standard_Query_59220.csv
27,Mexico,1,0805100020,"TEMPLES, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,"80,020.0",266,"265,341.0",135,"109,620.0",963,"1,001,700.0",,,,,,,"1,425","1,456,681.0",,US,MX,0805100020,,Standard_Query_59220.csv
27,Mexico,2,0805100040,"ORANGES,FRESH",2023-2023,KG,"5,178","8,358,634.0","4,935","8,292,152.0","2,376","4,899,012.0",186,"330,234.0",106,"85,710.0",0,0.0,671,"629,030.0","2,966","3,499,292.0","5,097","6,629,598.0",,,,,,,"21,516","32,723,662.0",,US,MX,0805100040,,Standard_Query_59220.csv
27,Mexico,3,0805100050,"ORANGES,ORG,FRSH",2024-2024,KG,"1,679","2,668,003.0","1,915","2,708,729.0",140,"215,414.0",0,0.0,0,0.0,0,0.0,0,0.0,859,"1,226,456.0","2,398","1,977,284.0",,,,,,,"6,991","8,795,886.0",,US,MX,0805100050,,Standard_Query_59220.csv
27,Mexico,3,0805100050,"ORANGES,ORG,FRSH",2025-2025,KG,"2,131","2,723,157.0","2,598","2,623,298.0","1,077","732,068.0",0,0.0,0,0.0,0,0.0,0,0.0,968,"873,868.0","3,725","2,968,220.0",,,,,,,"10,498","9,920,611.0",,US,MX,0805100050,,Standard_Query_59220.csv
27,Mexico,4,0805100060,"ORANGES,FRSH,NES",2024-2024,KG,"4,247","4,923,776.0","3,012","3,346,077.0",41,"73,967.0",0,0.0,0,0.0,599,"494,385.0","3,442","2,696,114.0","1,574","1,812,755.0","2,541","2,223,903.0",,,,,,,"15,456","15,570,977.0",,US,MX,0805100060,,Standard_Query_59220.csv
27,Mexico,4,0805100060,"ORANGES,FRSH,NES",2025-2025,KG,"6,440","5,165,012.0","5,722","4,241,956.0","3,045","1,516,692.0",10,300.0,0,0.0,154,"111,837.0","1,355","1,104,466.0",880,"807,336.0","2,916","2,019,400.0",,,,,,,"20,523","14,966,999.0",,US,MX,0805100060,,Standard_Query_59220.csv
27,Mexico,5,0805210010,"TANGERINES,FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,"14,508.0",,,,,,,19,"14,508.0",,US,MX,0805210010,,Standard_Query_59220.csv
27,Mexico,5,0805210010,"TANGERINES,FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,144.0,0,0.0,0,0.0,,,,,,,3,144.0,,US,MX,0805210010,,Standard_Query_59220.csv
27,Mexico,6,0805210090,OTR MANDARINS,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,"3,754.0",,,,,,,5,"3,754.0",,US,MX,0805210090,,Standard_Query_59220.csv
27,Mexico,7,0805404000,"GRFT,FR,8/1-9/30",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,"18,432.0",0,0.0,0,0.0,0,0.0,,,,,,,26,"18,432.0",,US,MX,0805404000,,Standard_Query_59220.csv
27,Mexico,7,0805404000,"GRFT,FR,8/1-9/30",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,"23,448.0",0,0.0,0,0.0,0,0.0,,,,,,,34,"23,448.0",,US,MX,0805404000,,Standard_Query_59220.csv
27,Mexico,8,0805406000,GPFT 10/1-10/31,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,430,"1,301,284.0",0,0.0,0,0.0,,,,,,,430,"1,301,284.0",,US,MX,0805406000,,Standard_Query_59220.csv
27,Mexico,8,0805406000,GPFT 10/1-10/31,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,525,"1,188,275.0",0,0.0,0,0.0,,,,,,,525,"1,188,275.0",,US,MX,0805406000,,Standard_Query_59220.csv
27,Mexico,8,0805406000,GPFT 10/1-10/31,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,177,"318,485.0",0,0.0,0,0.0,,,,,,,177,"318,485.0",,US,MX,0805406000,,Standard_Query_59220.csv
27,Mexico,9,0805408000,"GPFT-F,11/1-7/31",2023-2023,KG,247,"286,308.0",15,"32,819.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,024","933,621.0",974,"1,003,218.0",,,,,,,"2,260","2,255,966.0",,US,MX,0805408000,,Standard_Query_59220.csv
27,Mexico,9,0805408000,"GPFT-F,11/1-7/31",2024-2024,KG,879,"1,349,963.0",386,"833,503.0",28,"62,497.0",0,0.0,0,0.0,0,0.0,0,0.0,910,"905,065.0",875,"860,966.0",,,,,,,"3,079","4,011,994.0",,US,MX,0805408000,,Standard_Query_59220.csv
27,Mexico,10,0805408010,"GPFT-F,11/1-7/31",2025-2025,KG,758,"733,561.0",47,"155,858.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,890,"744,530.0",923,"737,360.0",,,,,,,"2,618","2,371,309.0",,US,MX,0805408010,,Standard_Query_59220.csv
27,Mexico,11,0805502010,"LEM, FR/DR ORG",2023-2023,KG,103,"117,900.0",637,"713,524.0",708,"683,152.0","1,176","1,120,439.0","1,231","1,231,576.0","1,564","1,617,869.0","1,791","1,765,613.0","1,285","1,253,687.0",803,"872,156.0",,,,,,,"9,298","9,375,916.0",,US,MX,0805502010,,Standard_Query_59220.csv
27,Mexico,11,0805502010,"LEM, FR/DR ORG",2024-2024,KG,0,0.0,142,"142,434.0",497,"478,915.0",313,"301,235.0","1,437","1,887,325.0","1,551","2,116,249.0","1,835","2,522,447.0","1,644","1,995,788.0",807,"929,742.0",,,,,,,"8,226","10,374,135.0",,US,MX,0805502010,,Standard_Query_59220.csv
27,Mexico,11,0805502010,"LEM, FR/DR ORG",2025-2025,KG,301,"285,049.0",118,"113,376.0",242,"241,679.0",364,"488,476.0","1,003","1,827,558.0","1,296","1,947,028.0","1,999","2,370,804.0","1,196","1,472,743.0",820,"900,973.0",,,,,,,"7,339","9,647,686.0",,US,MX,0805502010,,Standard_Query_59220.csv
27,Mexico,12,0805502050,"LEM, FR/DR",2023-2023,KG,452,"713,765.0",780,"1,198,901.0","1,146","1,575,465.0","5,010","5,517,648.0","6,576","7,268,933.0","8,606","9,103,807.0","7,717","8,747,775.0","5,021","6,452,302.0","2,202","3,229,436.0",,,,,,,"37,511","43,808,032.0",,US,MX,0805502050,,Standard_Query_59220.csv
27,Mexico,12,0805502050,"LEM, FR/DR",2024-2024,KG,236,"214,617.0",127,"186,419.0","1,178","1,133,857.0","1,535","1,711,515.0","3,535","4,679,680.0","4,024","5,913,204.0","5,234","6,088,937.0","3,617","3,586,379.0","2,464","2,050,077.0",,,,,,,"21,952","25,564,685.0",,US,MX,0805502050,,Standard_Query_59220.csv
27,Mexico,12,0805502050,"LEM, FR/DR",2025-2025,KG,123,"96,570.0",325,"322,632.0",213,"273,563.0","1,897","1,802,177.0","5,203","5,623,599.0","3,930","4,230,921.0","6,096","6,515,319.0","3,460","3,237,127.0","1,826","1,149,591.0",,,,,,,"23,073","23,251,499.0",,US,MX,0805502050,,Standard_Query_59220.csv
27,Mexico,13,0805503000,"LIM,TAH/PR,FR/DR",2023-2023,KG,"79,151","49,242,841.0","50,627","61,276,175.0","39,051","56,079,613.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"168,829","166,598,629.0",,US,MX,0805503000,,Standard_Query_59220.csv
27,Mexico,14,0805503020,"ORG LIME,TAH,F/D",2023-2023,KG,0,0.0,0,0.0,0,0.0,469,"406,085.0",484,"365,348.0",492,"298,647.0",361,"275,856.0",314,"277,832.0",210,"190,878.0",,,,,,,"2,329","1,814,646.0",,US,MX,0805503020,,Standard_Query_59220.csv
27,Mexico,14,0805503020,"ORG LIME,TAH,F/D",2024-2024,KG,"1,156","924,118.0","1,309","1,100,642.0","1,225","1,094,495.0","1,052","1,092,218.0","1,101","947,953.0","1,355","1,035,495.0","1,010","1,011,084.0",553,"804,689.0",648,"767,492.0",,,,,,,"9,410","8,778,186.0",,US,MX,0805503020,,Standard_Query_59220.csv
27,Mexico,14,0805503020,"ORG LIME,TAH,F/D",2025-2025,KG,830,"598,038.0","1,453","1,055,596.0","1,109","1,022,726.0",800,"1,036,497.0",717,"690,530.0",563,"619,984.0",434,"723,274.0",443,"695,576.0",564,"554,974.0",,,,,,,"6,913","6,997,195.0",,US,MX,0805503020,,Standard_Query_59220.csv
27,Mexico,15,0805503040,"LIME, TAHT,FR/DR",2023-2023,KG,0,0.0,0,0.0,0,0.0,"51,149","50,764,205.0","52,862","48,348,909.0","68,070","47,780,893.0","64,095","45,093,458.0","47,300","41,181,692.0","44,870","45,233,069.0",,,,,,,"328,346","278,402,226.0",,US,MX,0805503040,,Standard_Query_59220.csv
27,Mexico,15,0805503040,"LIME, TAHT,FR/DR",2024-2024,KG,"55,856","43,468,803.0","53,244","51,945,837.0","55,714","56,902,864.0","48,434","54,145,859.0","65,955","55,826,848.0","92,742","51,243,519.0","50,876","54,808,769.0","33,196","52,171,659.0","40,890","49,934,057.0",,,,,,,"496,907","470,448,215.0",,US,MX,0805503040,,Standard_Query_59220.csv
27,Mexico,15,0805503040,"LIME, TAHT,FR/DR",2025-2025,KG,"57,902","41,469,211.0","75,150","54,162,181.0","49,186","57,933,446.0","45,532","64,060,565.0","70,487","66,707,706.0","56,024","60,284,174.0","41,240","58,572,570.0","35,766","49,608,965.0","47,862","51,274,104.0",,,,,,,"479,150","504,072,922.0",,US,MX,0805503040,,Standard_Query_59220.csv
27,Mexico,16,0805504000,"LIMS,ARNTF,FR/DR",2023-2023,KG,"2,812","2,335,760.0","2,341","1,874,134.0","1,968","1,793,801.0","13,045","12,921,445.0","8,538","7,404,737.0","11,428","7,561,310.0","9,478","6,473,919.0","5,916","5,195,354.0","5,242","5,285,572.0",,,,,,,"60,767","50,846,032.0",,US,MX,0805504000,,Standard_Query_59220.csv
27,Mexico,16,0805504000,"LIMS,ARNTF,FR/DR",2024-2024,KG,"6,365","5,262,851.0","5,891","5,378,379.0","5,813","5,846,106.0","4,883","4,953,189.0","6,389","4,937,214.0","7,957","4,719,064.0","3,881","4,528,840.0","2,800","4,163,459.0","3,840","4,977,447.0",,,,,,,"47,819","44,766,549.0",,US,MX,0805504000,,Standard_Query_59220.csv
27,Mexico,16,0805504000,"LIMS,ARNTF,FR/DR",2025-2025,KG,"5,281","4,701,653.0","6,333","5,750,101.0","4,628","5,828,683.0","3,612","5,452,011.0","6,470","6,564,906.0","4,285","5,133,939.0","3,407","5,447,368.0","2,839","4,179,530.0","4,189","4,935,513.0",,,,,,,"41,046","47,993,704.0",,US,MX,0805504000,,Standard_Query_59220.csv
28,Nigeria,1,0805900100,"CITRUS,NES,FR/DR",2024-2024,KG,0,0.0,0,0.0,0,0.0,23,"2,061.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23,"2,061.0",,US,NI,0805900100,,Standard_Query_59220.csv
29,New Zealand(*),1,0805210010,"TANGERINES,FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,60.0,,,,,,,3,60.0,,US,NZ,0805210010,,Standard_Query_59220.csv
29,New Zealand(*),1,0805210010,"TANGERINES,FRESH",2025-2025,KG,0,0.0,0,0.0,4,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4,60.0,,US,NZ,0805210010,,Standard_Query_59220.csv
29,New Zealand(*),2,0805210090,OTR MANDARINS,2023-2023,KG,0,0.0,15,"9,853.0",0,0.0,11,"7,386.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,26,"17,239.0",,US,NZ,0805210090,,Standard_Query_59220.csv
29,New Zealand(*),2,0805210090,OTR MANDARINS,2024-2024,KG,21,"13,979.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,90.0,4,60.0,0,0.0,,,,,,,32,"14,129.0",,US,NZ,0805210090,,Standard_Query_59220.csv
29,New Zealand(*),2,0805210090,OTR MANDARINS,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,5,60.0,0,0.0,5,72.0,16,"10,576.0",0,0.0,,,,,,,26,"10,708.0",,US,NZ,0805210090,,Standard_Query_59220.csv
29,New Zealand(*),3,0805406000,GPFT 10/1-10/31,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,23.0,0,0.0,0,0.0,,,,,,,3,23.0,,US,NZ,0805406000,,Standard_Query_59220.csv
29,New Zealand(*),4,0805502050,"LEM, FR/DR",2023-2023,KG,0,0.0,88,"41,604.0",163,"64,088.0",748,"374,085.0",501,"213,320.0",112,"65,331.0",0,0.0,0,0.0,0,0.0,,,,,,,"1,613","758,428.0",,US,NZ,0805502050,,Standard_Query_59220.csv
29,New Zealand(*),4,0805502050,"LEM, FR/DR",2024-2024,KG,0,0.0,107,"57,001.0",181,"91,868.0",535,"291,741.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,822,"440,610.0",,US,NZ,0805502050,,Standard_Query_59220.csv
29,New Zealand(*),4,0805502050,"LEM, FR/DR",2025-2025,KG,0,0.0,29,"16,354.0",234,"155,771.0",482,"339,758.0",356,"265,897.0",53,"44,982.0",0,0.0,0,0.0,0,0.0,,,,,,,"1,154","822,762.0",,US,NZ,0805502050,,Standard_Query_59220.csv
30,Peru,1,0805100020,"TEMPLES, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,"25,101.0",0,0.0,0,0.0,,,,,,,15,"25,101.0",,US,PE,0805100020,,Standard_Query_59220.csv
30,Peru,2,0805100040,"ORANGES,FRESH",2023-2023,KG,0,0.0,0,0.0,66,"43,200.0",198,"179,560.0",51,"74,400.0",62,"91,830.0",65,"90,989.0",33,"44,880.0",33,"44,985.0",,,,,,,508,"569,844.0",,US,PE,0805100040,,Standard_Query_59220.csv
30,Peru,3,0805100060,"ORANGES,FRSH,NES",2024-2024,KG,0,0.0,0,0.0,3,81.0,0,0.0,0,0.0,290,"391,176.0",134,"194,763.0",335,"469,141.0",158,"229,554.0",,,,,,,920,"1,284,715.0",,US,PE,0805100060,,Standard_Query_59220.csv
30,Peru,3,0805100060,"ORANGES,FRSH,NES",2025-2025,KG,0,0.0,0,0.0,178,"275,698.0",215,"295,757.0",316,"475,512.0",766,"1,283,415.0",340,"553,622.0",159,"281,192.0",16,"51,200.0",,,,,,,"1,990","3,216,396.0",,US,PE,0805100060,,Standard_Query_59220.csv
30,Peru,4,0805210010,"TANGERINES,FRESH",2023-2023,KG,0,0.0,0,0.0,107,"88,417.0",95,"67,421.0",614,"419,279.0",695,"478,301.0",464,"329,200.0",123,"89,600.0",296,"206,640.0",,,,,,,"2,393","1,678,858.0",,US,PE,0805210010,,Standard_Query_59220.csv
30,Peru,4,0805210010,"TANGERINES,FRESH",2024-2024,KG,0,0.0,30,"19,420.0",100,"68,880.0",296,"205,060.0",605,"411,360.0",227,"182,400.0",156,"135,520.0",296,"206,640.0",70,"45,920.0",,,,,,,"1,781","1,275,200.0",,US,PE,0805210010,,Standard_Query_59220.csv
30,Peru,4,0805210010,"TANGERINES,FRESH",2025-2025,KG,29,"22,960.0",29,"24,500.0",30,"21,840.0",544,"386,845.0",243,"182,140.0",149,"158,604.0",53,"45,522.0",0,0.0,15,"26,602.0",,,,,,,"1,093","869,013.0",,US,PE,0805210010,,Standard_Query_59220.csv
30,Peru,5,0805210090,OTR MANDARINS,2023-2023,KG,644,"525,640.0","10,913","7,654,539.0","14,144","9,895,476.0","16,461","12,718,117.0","37,890","27,255,312.0","18,154","13,095,804.0","6,578","4,906,804.0","1,456","1,094,163.0",283,"238,875.0",,,,,,,"106,522","77,384,730.0",,US,PE,0805210090,,Standard_Query_59220.csv
30,Peru,5,0805210090,OTR MANDARINS,2024-2024,KG,"1,477","918,034.0","5,637","3,802,620.0","13,591","8,680,192.0","49,648","33,349,574.0","55,084","38,160,137.0","26,622","18,554,883.0","8,269","5,894,072.0","3,200","2,231,804.0","1,932","1,207,197.0",,,,,,,"165,459","112,798,513.0",,US,PE,0805210090,,Standard_Query_59220.csv
30,Peru,5,0805210090,OTR MANDARINS,2025-2025,KG,"1,160","876,100.0","9,550","7,535,148.0","12,040","9,943,888.0","26,543","23,433,023.0","37,635","35,478,515.0","16,929","15,944,589.0","4,219","3,809,537.0","1,501","1,324,076.0",810,"734,345.0",,,,,,,"110,387","99,079,221.0",,US,PE,0805210090,,Standard_Query_59220.csv
30,Peru,6,0805220000,CLEMENTINES,2023-2023,KG,0,0.0,315,"251,683.0","1,972","1,654,704.0",932,"740,251.0",33,"21,890.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,252","2,668,528.0",,US,PE,0805220000,,Standard_Query_59220.csv
30,Peru,6,0805220000,CLEMENTINES,2024-2024,KG,0,0.0,412,"323,261.0","1,724","1,286,613.0",272,"218,747.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"2,408","1,828,621.0",,US,PE,0805220000,,Standard_Query_59220.csv
30,Peru,6,0805220000,CLEMENTINES,2025-2025,KG,0,0.0,987,"839,565.0","2,302","1,983,491.0",471,"428,526.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"3,760","3,251,582.0",,US,PE,0805220000,,Standard_Query_59220.csv
30,Peru,7,0805290000,OTR WILKINGS,2023-2023,KG,0,0.0,45,"43,200.0",736,"542,372.0","1,281","1,027,478.0","3,337","2,681,806.0","3,100","2,472,685.0","1,823","1,356,222.0",865,"636,976.0",85,"66,573.0",,,,,,,"11,274","8,827,312.0",,US,PE,0805290000,,Standard_Query_59220.csv
30,Peru,7,0805290000,OTR WILKINGS,2024-2024,KG,0,0.0,50,"45,920.0",655,"518,949.0","3,130","2,234,488.0","6,504","4,705,369.0","4,211","3,297,302.0","2,376","1,967,245.0",789,"569,547.0",140,"90,613.0",,,,,,,"17,855","13,429,433.0",,US,PE,0805290000,,Standard_Query_59220.csv
